Symbol,ScripCode,ActionId,CompanyName,IndustryName,ListedStatus,ScripFaceValue,ISIN,AnnouceType,AnnouncementDate,MeetingDate,CorporateActionType,PurposeCode,AnnouncementUrl,FileName,RatioAmount,BcRdFlag,BcRdFrom,BcRdTo,ProvXdate,NdStartDate,NdEndDate,PaymentDate,ReferenceSrno,ModifyDate,ReceivedAt,FileReceivedAt,SavedAt
BHATIA,540956,3,Bhatia Communications & Retail (India) Limited,Consumer Services,Active,1,INE341Z01025,U,2025-2-07 18:27:08,,Dividend,DP ,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b583c5c0-d90b-4f3b-8a45-fc46a2c2d328.pdf,,0.0100    ,RD,2025-2-28 00:00:00,2025-2-28 00:00:00,2025-2-28 00:00:00,,,2024-3-15 00:00:00,2,2025-2-14 20:51:16,,,2025-4-02 11:42:58
