Label,Value,Decimals,UnitId,Description,ContextName,From,To
NameOfTheShareholder,Rachna Jain,0,,Name of the shareholder,D_IndividualsOrHUF_Context17,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,860000,0,shares,Number of fully paid up equity shares,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShares,860000,0,shares,Total number of shares,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,2.88,0,pure,Shareholding as a percentage of total number of shares,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,860000,0,pure,Number of voting rights held by same class of securities,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,860000,0,pure,Number of voting rights,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,2.88,0,pure,Percentage of total voting rights,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,2.63,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfTheLockedInShares,0,0,shares,Number of the locked-in-shares,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,0,0,pure,Locked-in-shares as a percentage of total number of shares,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,860000,0,shares,Number of equity shares held in dematerialized form,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
TypeOfPromoterShareholding,Promoter Group,0,,Type Of promoter shareholding,D_IndividualsOrHUF_Context17,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,IndividualsOrHUF_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NameOfTheShareholder,Ruchi Jain,0,,Name of the shareholder,D_IndividualsOrHUF_Context18,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,860000,0,shares,Number of fully paid up equity shares,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShares,860000,0,shares,Total number of shares,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,2.88,0,pure,Shareholding as a percentage of total number of shares,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,860000,0,pure,Number of voting rights held by same class of securities,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,860000,0,pure,Number of voting rights,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,2.88,0,pure,Percentage of total voting rights,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,2.63,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfTheLockedInShares,0,0,shares,Number of the locked-in-shares,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,0,0,pure,Locked-in-shares as a percentage of total number of shares,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,860000,0,shares,Number of equity shares held in dematerialized form,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
TypeOfPromoterShareholding,Promoter Group,0,,Type Of promoter shareholding,D_IndividualsOrHUF_Context18,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,IndividualsOrHUF_Context18,2025-2-21 00:00:00,2025-2-21 00:00:00
NameOfTheShareholder,Vikas Jain Huf,0,,Name of the shareholder,D_IndividualsOrHUF_Context19,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,60000,0,shares,Number of fully paid up equity shares,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShares,60000,0,shares,Total number of shares,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0.2,0,pure,Shareholding as a percentage of total number of shares,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,60000,0,pure,Number of voting rights held by same class of securities,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,60000,0,pure,Number of voting rights,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,0.2,0,pure,Percentage of total voting rights,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0.18,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfTheLockedInShares,0,0,shares,Number of the locked-in-shares,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,0,0,pure,Locked-in-shares as a percentage of total number of shares,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,60000,0,shares,Number of equity shares held in dematerialized form,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
TypeOfPromoterShareholding,Promoter Group,0,,Type Of promoter shareholding,D_IndividualsOrHUF_Context19,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,IndividualsOrHUF_Context19,2025-2-21 00:00:00,2025-2-21 00:00:00
NameOfTheShareholder,Kasvi Jain,0,,Name of the shareholder,D_IndividualsOrHUF_Context20,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,20000,0,shares,Number of fully paid up equity shares,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShares,20000,0,shares,Total number of shares,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0.07,0,pure,Shareholding as a percentage of total number of shares,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,20000,0,pure,Number of voting rights held by same class of securities,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,20000,0,pure,Number of voting rights,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,0.07,0,pure,Percentage of total voting rights,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0.06,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfTheLockedInShares,0,0,shares,Number of the locked-in-shares,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,0,0,pure,Locked-in-shares as a percentage of total number of shares,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,20000,0,shares,Number of equity shares held in dematerialized form,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
TypeOfPromoterShareholding,Promoter Group,0,,Type Of promoter shareholding,D_IndividualsOrHUF_Context20,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,IndividualsOrHUF_Context20,2025-2-21 00:00:00,2025-2-21 00:00:00
NameOfTheShareholder,Rajan Brijmohan Kapur,0,,Name of the shareholder,D_DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,448116,0,shares,Number of fully paid up equity shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
