Label,Value,Decimals,UnitId,Description,ContextName,From,To
WhetherACategoryOrMoreThan1PercentageOfShareHolding,Category,0,,Whether a category or more than 1 percentage of share holding,D_OtherNonInstitutions_Context16,2024-5-15 00:00:00,2024-8-14 00:00:00
NumberOfShareholders,17,0,pure,Number of shareholders,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfFullyPaidUpEquityShares,116568,0,shares,Number of fully paid up equity shares,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShares,116568,0,shares,Total number of shares,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0.19,0,pure,Shareholding as a percentage of total number of shares,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,116568,0,pure,Number of voting rights held by same class of securities,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRights,116568,0,pure,Number of voting rights,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfTotalVotingRights,0.19,0,pure,Percentage of total voting rights,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0.19,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,116568,0,shares,Number of equity shares held in dematerialized form,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,OtherNonInstitutions_Context16,2024-8-14 00:00:00,2024-8-14 00:00:00
CategoryOfOtherNonInstitutions,HUF,0,,Category of other non-institutions,D_OtherNonInstitutions_Context17,2024-5-15 00:00:00,2024-8-14 00:00:00
WhetherACategoryOrMoreThan1PercentageOfShareHolding,Category,0,,Whether a category or more than 1 percentage of share holding,D_OtherNonInstitutions_Context17,2024-5-15 00:00:00,2024-8-14 00:00:00
NumberOfShareholders,338,0,pure,Number of shareholders,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfFullyPaidUpEquityShares,203760,0,shares,Number of fully paid up equity shares,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShares,203760,0,shares,Total number of shares,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0.33,0,pure,Shareholding as a percentage of total number of shares,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,203760,0,pure,Number of voting rights held by same class of securities,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRights,203760,0,pure,Number of voting rights,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfTotalVotingRights,0.33,0,pure,Percentage of total voting rights,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0.33,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,203760,0,shares,Number of equity shares held in dematerialized form,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,OtherNonInstitutions_Context17,2024-8-14 00:00:00,2024-8-14 00:00:00
CategoryOfOtherNonInstitutions,Clearing Members,0,,Category of other non-institutions,D_OtherNonInstitutions_Context18,2024-5-15 00:00:00,2024-8-14 00:00:00
WhetherACategoryOrMoreThan1PercentageOfShareHolding,Category,0,,Whether a category or more than 1 percentage of share holding,D_OtherNonInstitutions_Context18,2024-5-15 00:00:00,2024-8-14 00:00:00
NumberOfShareholders,2,0,pure,Number of shareholders,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfFullyPaidUpEquityShares,358,0,shares,Number of fully paid up equity shares,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShares,358,0,shares,Total number of shares,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0,0,pure,Shareholding as a percentage of total number of shares,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,358,0,pure,Number of voting rights held by same class of securities,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRights,358,0,pure,Number of voting rights,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfTotalVotingRights,0,0,pure,Percentage of total voting rights,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,358,0,shares,Number of equity shares held in dematerialized form,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,OtherNonInstitutions_Context18,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfBoardApprovedLimits,100,0,pure,Board approved limits (%),MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfLimitsUtilized,36.11,0,pure,Limits utilized (%),MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfBoardApprovedLimits,100,0,pure,Board approved limits (%),MainPYI,2024-5-14 00:00:00,2024-5-14 00:00:00
PercentageOfLimitsUtilized,36.14,0,pure,Limits utilized (%),MainPYI,2024-5-14 00:00:00,2024-5-14 00:00:00
PercentageOfBoardApprovedLimits,100,0,pure,Board approved limits (%),MainPPYI,2024-2-14 00:00:00,2024-2-14 00:00:00
PercentageOfLimitsUtilized,36.27,0,pure,Limits utilized (%),MainPPYI,2024-2-14 00:00:00,2024-2-14 00:00:00
PercentageOfBoardApprovedLimits,100,0,pure,Board approved limits (%),MainPPPYI,2023-11-14 00:00:00,2023-11-14 00:00:00
PercentageOfLimitsUtilized,36.14,0,pure,Limits utilized (%),MainPPPYI,2023-11-14 00:00:00,2023-11-14 00:00:00
PercentageOfBoardApprovedLimits,100,0,pure,Board approved limits (%),MainPPPPYI,2023-8-14 00:00:00,2023-8-14 00:00:00
PercentageOfLimitsUtilized,36.02,0,pure,Limits utilized (%),MainPPPPYI,2023-8-14 00:00:00,2023-8-14 00:00:00
XbrlUrl,http://www.bseindia.com/XBRL1/523127_2822025202154_SHP.xml,0,,XbrlUrl,,,
ReceivedAt,,0,,Received At DateTime,,,
SavedAt,2025-4-02 14:21:45,0,,Saved At DateTim,,,
