Label,Value,Decimals,UnitId,Description,ContextName,From,To
NumberOfFullyPaidUpEquityShares,243677,0,shares,Number of fully paid up equity shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfShares,243677,0,shares,Total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,1.44,0,pure,Shareholding as a percentage of total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,243677,0,pure,Number of voting rights held by same class of securities,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfVotingRights,243677,0,pure,Number of voting rights,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
PercentageOfTotalVotingRights,1.44,0,pure,Percentage of total voting rights,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,1.3,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfTheLockedInShares,0,0,shares,Number of the locked-in-shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context15,2025-2-25 00:00:00,2025-2-25 00:00:00
