stock_id,stock_name,symbol,sector,overall_score,verdict,return_pct,Revenue Growth_raw,Revenue Growth_score,EBITDA Growth_raw,EBITDA Growth_score,Earnings (PBT-OI)_raw,Earnings (PBT-OI)_score,ROE_raw,ROE_score,OCF/EBITDA CAGR_raw,OCF/EBITDA CAGR_score,Gross Block_raw,Gross Block_score,Debt/EBITDA_raw,Debt/EBITDA_score,PE vs 5Y_raw,PE vs 5Y_score,PB vs 5Y_raw,PB vs 5Y_score,EV vs 5Y_raw,EV vs 5Y_score,Revenue Multiplier_raw,Revenue Multiplier_score,EBITDA Multiplier_raw,EBITDA Multiplier_score,20-DMA_raw,20-DMA_score,50-DMA_raw,50-DMA_score,200-DMA_raw,200-DMA_score,RSI_raw,RSI_score,VPT_raw,VPT_score
815,"Dr Reddys Laboratories Ltd",DRREDDY,"Pharmaceuticals",67.45,BUY,-10.52,11.3792,70,10.4750,70,20.5044,100,11.8431,65,8.5408,70,17.1339,90,-1.1290,100,113.1801,75,126.1889,70,111.1747,75,0.1170,10,0.7820,60,-0.5300,30,2.8000,70,12.0900,100,51.4200,100,553.6100,10
2298,"Bharat Electronics Ltd",BEL,"Aerospace & Defence",66.43,BUY,19.11,12.6474,80,15.4427,95,13.6036,80,21.0809,95,-58.7876,10,5.6240,60,-2.7436,100,634.4056,50,716.5196,50,2140.4517,50,1.2230,80,1.8560,100,5.6100,100,11.4200,100,35.4900,100,71.4700,30,1268.3600,30
17215,"Tech Mahindra Ltd",TECHM,"IT - Software",66.34,BUY,16.92,19.6933,95,3.9214,50,0.6216,40,21.3408,95,6.8680,60,0.4704,45,-0.5480,100,177.1896,50,110.9190,75,123.2683,75,0.4190,40,14.4250,100,-2.1400,20,-1.6700,20,3.9900,70,41.5400,70,344.2800,30
252,"Hindalco Industries Ltd",HINDALCO,"Non Ferrous Metals",66.11,BUY,21.33,33.6751,100,29.9241,100,115.4478,100,6.1383,45,-28.2437,10,-0.5728,EXCLUDED,0.5249,95,108.3920,80,114.4707,75,113.9713,75,0.3090,30,0.9370,60,-0.8900,30,-3.1400,20,3.9900,70,44.8600,70,936.2100,30
18105,"LTIMindtree Ltd",LTM,"IT - Software",65.88,BUY,-11.88,65.9603,100,20.9875,100,19.9588,95,37.2236,100,-2.0824,30,16.0340,90,-1.2542,100,167.4549,50,93.4896,85,94.6444,85,0.1190,10,0.4270,40,-2.9500,20,-4.8900,20,-1.3700,20,36.6600,30,970.5800,30
4764,"JSW Steel Ltd",JSWSTEEL,"Steel",65.81,BUY,12.52,36.6191,100,7.0606,60,6.9881,60,15.9616,85,17.4876,95,4.8826,45,1.9736,75,342.5001,50,120.1936,75,176.3385,50,0.0170,10,3.4900,100,3.0400,70,3.2000,70,7.1000,100,60.0000,100,920.5100,30
114,"Cipla Ltd",CIPLA,"Pharmaceuticals",65.53,BUY,-5.05,13.2899,80,6.5793,60,5.0998,60,11.1426,65,1.0067,40,-3.0038,EXCLUDED,-1.2140,100,157.2496,60,148.2555,60,166.4414,50,1.2490,80,2.1200,100,2.4400,70,7.0900,100,20.5300,100,63.3500,100,1100.0000,30
3616,"Torrent Pharmaceuticals Ltd",TORNTPHARM,"Pharmaceuticals",65.09,BUY,9.53,8.8082,70,11.5159,70,7.0477,60,25.0120,100,3.9571,50,27.4042,100,1.6527,75,306.4962,50,316.4775,50,276.1568,50,1.2010,80,1.4040,90,2.9600,70,7.8800,100,26.4500,100,66.3200,70,869.2700,30
557,"Tata Consumer Products Ltd",TATACONSUM,"Plantation & Plantation Products",65.02,BUY,-19.18,12.5486,80,8.5471,70,10.3458,70,6.8276,45,1.4024,40,1.5736,45,-1.9531,100,230.5950,50,154.2782,60,144.6013,65,1.1260,70,1.6830,100,3.6700,70,7.8200,100,24.6500,100,69.1900,70,1338.5400,30
34,"Asian Paints Ltd",ASIANPAINT,"Paints/Varnish",64.61,HOLD,-23.51,27.2910,100,13.6489,80,12.5900,80,28.3976,100,-0.5448,30,1.9489,45,-0.3588,100,109.2340,80,89.4040,85,87.2213,85,0.0840,10,0.3060,30,-2.8300,20,-6.0200,-10,-8.7700,-10,34.4000,30,398.4900,30
218,"Ambuja Cements Ltd",AMBUJACEM,"Cement",64.58,HOLD,-24.75,33.5239,100,10.7179,70,7.3784,60,10.9547,65,-4.9305,30,12.3705,85,-0.9184,100,173.3139,50,157.3633,60,165.3331,50,0.6400,50,2.9930,100,4.9400,70,10.8500,100,26.6900,100,69.0900,70,344.8700,20
337,"Cummins India Ltd",CUMMINSIND,"Capital Goods-Non Electrical Equipment",63.53,HOLD,-0.68,31.8080,100,32.3159,100,56.4843,100,18.4269,85,-23.3167,10,-1.8617,EXCLUDED,-1.8319,100,174.6784,50,212.1653,50,178.3559,50,0.8470,60,1.3010,90,4.6400,70,14.9400,100,39.1500,100,68.1500,70,915.8100,20
365,"Mahindra & Mahindra Ltd",M&M,"Automobile",63.36,HOLD,31.89,38.2298,100,26.1826,100,155.5058,100,10.7301,65,-22.6914,10,1.4460,45,-0.9375,100,127.4343,70,191.5187,50,168.9106,50,0.6190,50,0.8500,60,6.2500,100,12.1000,100,24.5200,100,71.5700,30,841.1900,30
25386,"Solar Industries India Ltd",SOLARINDS,"Aerospace & Defence",62.70,HOLD,27.21,61.8600,100,14.3384,80,14.3347,80,21.8908,95,-14.9132,10,10.6680,80,0.4976,95,305.9644,50,237.2274,50,184.6420,50,0.4610,40,2.4560,100,0.9600,30,2.4900,70,21.8800,100,53.3500,100,1849.9700,30
614,"Wipro Ltd",WIPRO,"IT - Software",62.53,HOLD,6.2,15.3666,95,4.6382,60,2.1323,50,19.9882,85,1.0237,40,9.7914,70,-1.9241,100,112.3857,75,103.0415,80,125.6555,70,0.1800,10,-0.6140,10,1.4200,70,6.6200,100,18.6400,100,58.2900,100,1338.4500,30
175,"Nestle India Ltd",NESTLEIND,"FMCG",62.21,HOLD,-15.62,12.2271,80,9.1158,70,9.8273,70,68.9871,100,-0.6740,30,0.0099,45,-0.2746,100,678.5130,50,117.3618,75,115.2889,75,0.6870,50,-0.1770,10,1.8700,70,2.9000,70,9.6300,100,60.6500,100,349.2100,30
255,"Hindustan Unilever Ltd",HINDUNILVR,"FMCG",62.03,HOLD,-9.35,13.3767,80,12.9787,80,12.1751,80,67.8843,100,-1.9095,30,0.7270,45,-0.7028,100,104.6387,80,100.7930,80,94.2316,85,0.0900,10,-0.0990,10,0.0200,30,-1.5900,20,-3.9100,20,47.3900,70,219.6500,30
502,"Vedanta Ltd",VEDL,"Mining & Mineral products",61.93,HOLD,44.57,35.8811,100,5.1161,60,NA,EXCLUDED,20.2890,95,-7.1883,20,6.2750,60,1.3646,80,58.1835,100,101.3675,80,83.5202,85,-0.8340,10,-11.7920,10,1.3900,70,2.9500,70,4.7700,70,54.8600,100,653.8400,20
5400,"Tata Consultancy Services Ltd",TCS,"IT - Software",61.83,HOLD,-15.19,17.6542,95,9.3708,70,7.7078,60,39.7522,100,1.2773,40,-5.0472,EXCLUDED,-0.6694,100,158.3997,60,123.3483,75,112.6657,75,0.0250,10,0.4040,40,1.2900,70,4.3000,70,13.0100,100,57.9900,100,98.4900,30
31,"Ashok Leyland Ltd",ASHOKLEY,"Automobile",61.71,HOLD,23.52,53.3416,100,24.5641,100,NA,EXCLUDED,18.0924,85,NA,EXCLUDED,-4.4335,EXCLUDED,-0.0312,100,78.0139,90,123.5667,75,66.1953,100,0.1000,10,0.4920,40,-0.3200,30,-0.9200,30,1.2700,70,47.7100,70,938.2200,30
125,"CG Power & Industrial Solutions Ltd",CGPOWER,"Capital Goods - Electrical Equipment",61.60,HOLD,21.1,61.0276,100,5.7967,60,17.3586,95,-12.2518,10,5.9034,60,0.8162,45,-0.6310,100,373.8304,50,230.2041,50,146.6200,60,0.3460,30,4.3990,100,6.6300,100,6.5400,100,15.5500,100,64.3600,100,986.5700,100
5496,"Maruti Suzuki India Ltd",MARUTI,"Automobile",61.41,HOLD,3.27,27.7994,100,10.6187,70,11.4695,70,15.0340,85,-3.2189,30,27.7435,100,0.0915,95,146.6501,60,138.7246,65,113.9726,75,0.3760,30,-1.2550,10,3.3300,70,7.1000,100,14.0500,100,63.9400,100,488.7400,20
301,"ITC Ltd",ITC,"Tobacco Products",61.36,HOLD,1.33,18.5384,95,8.1075,70,7.0498,60,26.1621,100,2.1332,50,4.1815,45,-0.8903,100,115.5769,75,140.5025,65,127.8815,70,0.4600,40,0.3120,30,-0.9200,30,-4.2700,20,-4.3700,20,41.8200,70,382.7300,20
28074,"Bajaj Auto Ltd",BAJAJ-AUTO,"Automobile",60.77,HOLD,-1.72,13.8455,80,7.1192,60,5.0967,60,24.7871,95,-1.8207,30,49.5319,100,-0.6011,100,225.8109,50,211.9175,50,190.7835,50,0.6610,50,1.2020,80,-0.1900,30,6.6200,100,33.8600,100,53.4400,100,656.0100,30
227,"Grasim Industries Ltd",GRASIM,"Textiles",60.05,HOLD,2.71,18.8180,95,-1.7362,EXCLUDED,-6.6078,EXCLUDED,8.1279,55,-2.9336,30,9.1914,70,0.3248,95,297.9793,50,200.0590,50,156.1010,60,1.5900,100,NA,EXCLUDED,3.4300,70,5.9300,100,14.9300,100,63.4900,100,623.6100,30
22045,"SBI Life Insurance Company Ltd",SBILIFE,"Insurance",59.88,HOLD,-7.52,-0.2334,30,-100.0000,EXCLUDED,NA,EXCLUDED,61391.0458,100,NA,EXCLUDED,0.0524,45,NA,10,108.5696,80,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,2.8100,70,5.6200,100,13.2700,100,63.6900,100,71.5700,30
21960,"Godrej Consumer Products Ltd",GODREJCP,"FMCG",59.39,HOLD,-21.07,11.1491,70,6.1968,60,6.6651,60,23.0750,95,0.3418,40,9.5379,70,-1.0591,100,189.8344,50,130.6039,70,144.2745,65,0.5170,50,-1.4170,10,3.0800,70,7.4200,100,18.7900,100,63.6900,100,1145.0700,20
237,"Hero MotoCorp Ltd",HEROMOTOCO,"Automobile",59.33,HOLD,-19.65,4.6562,60,2.7898,50,3.4726,50,29.5291,100,-4.2026,30,-1.3064,EXCLUDED,-0.8798,100,192.9769,50,176.5017,50,188.8298,50,1.1090,70,3.0260,100,0.4100,30,4.2800,70,26.3200,100,52.3300,100,549.9600,30
3026,"Lupin Ltd",LUPIN,"Pharmaceuticals",59.17,HOLD,16.54,1.2608,40,-9.9501,EXCLUDED,-21.2644,EXCLUDED,14.7737,75,9.6919,70,8.9716,70,0.1639,95,414.9850,50,207.9021,50,213.2724,50,13.9770,100,NA,EXCLUDED,2.7800,70,9.0600,100,34.6100,100,69.0000,70,475.7500,30
242,"ABB India Ltd",ABB,"Capital Goods - Electrical Equipment",59.01,HOLD,-10.26,21.9076,100,67.2664,100,91.6714,100,16.5187,85,-3.1829,30,10.5408,80,-4.8600,100,116.7554,75,181.4945,50,111.3396,75,0.5870,50,-0.2570,10,8.7000,100,13.8700,100,26.2700,100,72.1200,30,2147.6500,30
12030,"Hindustan Aeronautics Ltd",HAL,"Aerospace & Defence",58.85,HOLD,-2.18,10.9328,70,16.9667,95,15.3237,95,21.3861,95,NA,EXCLUDED,-2.4940,EXCLUDED,-4.3398,100,250.0482,50,323.0981,50,599.4069,50,0.9950,65,0.6420,50,3.8600,70,8.3500,100,35.9200,100,63.2500,100,1337.8600,30
17808,"Adani Power Ltd",ADANIPOWER,"Power Generation & Distribution",58.73,HOLD,-13.83,741.7150,100,13.0376,80,NA,EXCLUDED,26.8644,100,-2.2723,30,9002.1122,100,2.1470,65,156.3422,60,276.9310,50,60.1182,100,0.0030,10,1.0630,65,-0.0500,30,3.4800,70,31.7700,100,51.1800,100,3455.2100,30
476,"Reliance Industries Ltd",RELIANCE,"Refineries",58.55,HOLD,-19.51,45.3737,100,9.3222,70,8.9305,70,10.6420,65,-5.9900,20,19.8670,90,0.9192,95,150.8534,60,141.2183,65,109.2134,80,-0.1310,10,0.1810,10,2.0100,70,6.3600,100,17.6400,100,62.5000,100,639.1600,30
15542,"Bharti Airtel Ltd",BHARTIARTL,"Telecom-Service",58.52,HOLD,38.82,14.4283,80,6.4246,60,NA,EXCLUDED,6.6729,45,-0.5845,30,33.6132,100,3.8052,40,NA,EXCLUDED,176.5988,50,128.7552,70,1.0020,65,6.6680,100,0.4000,30,2.9600,70,16.0000,100,53.9300,100,639.7100,30
566,"Tata Steel Ltd",TATASTEEL,"Steel",58.40,HOLD,-11.63,30.8954,100,7.4121,60,12.6598,80,17.4395,85,-6.6210,20,3.4484,45,1.1630,80,534.2116,50,834.2592,50,485.4249,50,0.0120,10,2.1460,100,8.3300,100,11.7900,100,21.8400,100,70.6400,30,867.4500,30
5656,"HCL Technologies Ltd",HCLTECH,"IT - Software",57.83,HOLD,-4.33,13.6310,80,10.0401,70,8.2837,70,27.0194,100,-0.3128,30,-8.1387,EXCLUDED,-0.8331,100,223.6255,50,157.1759,60,144.7065,65,0.7540,60,0.2780,20,0.3800,30,4.7200,70,21.2200,100,54.8300,100,243.4100,30
4244,"Adani Enterprises Ltd",ADANIENT,"Trading",56.75,HOLD,-37.12,107.4054,100,-11.6785,EXCLUDED,8.3049,70,8.1998,55,17.1546,95,6.4173,60,0.2538,95,1340.4577,50,115.4858,75,142.7153,65,-0.2220,10,NA,EXCLUDED,3.1200,70,8.1400,100,22.5000,100,64.0500,100,1728.2600,30
66273,"Adani Energy Solutions Ltd",ADANIENSOL,"Power Generation & Distribution",56.08,HOLD,-39.78,-4.7066,30,NA,EXCLUDED,NA,EXCLUDED,13.1070,75,NA,EXCLUDED,-27.9412,EXCLUDED,1.6554,75,3580.2282,50,56.5620,100,93.1265,85,NA,EXCLUDED,NA,EXCLUDED,0.2700,30,2.3500,70,0.5200,30,50.9300,100,3375.9300,30
2307,"Hindustan Zinc Ltd",HINDZINC,"Non Ferrous Metals",55.92,HOLD,25.02,20.4676,100,11.8087,70,9.6180,70,24.7891,95,0.1670,40,1.2877,45,-0.0388,100,109.7925,80,214.4326,50,104.3748,80,-0.0270,10,0.1380,10,0.4800,30,0.0800,30,0.1000,30,52.0400,100,1266.1700,30
40279,"Indus Towers Ltd",INDUSTOWER,"Telecom Equipment & Infra Services",55.41,HOLD,21.7,40.0401,100,9.8481,70,1.7170,40,16.9069,85,-1.6732,30,1.7561,45,1.8433,75,203.2708,50,129.9963,70,138.0994,65,0.2350,20,-1.3170,10,12.5000,100,19.7100,100,35.6900,100,73.8600,30,1053.9100,30
6068,"Oil & Natural Gas Corpn Ltd",ONGC,"Crude Oil & Natural Gas",55.34,HOLD,-17.16,42.2090,100,5.6898,60,3.6350,50,12.1844,75,-1.1317,30,5.1802,60,-0.3351,100,105.6257,80,177.5706,50,127.1656,70,-0.1390,10,-1.3630,10,2.2500,70,9.6100,100,33.1000,100,60.7700,100,864.0300,20
21281,"Adani Ports & Special Economic Zone Ltd",ADANIPORTS,"Marine Port & Services",54.29,HOLD,-20.09,5.7695,60,-19.1964,EXCLUDED,NA,EXCLUDED,4.7064,35,16.8991,95,1.5048,45,11.1146,10,NA,EXCLUDED,180.2313,50,216.0296,50,1.4330,90,NA,EXCLUDED,3.7500,70,11.1400,100,38.0700,100,66.4700,70,582.6100,30
636,"Apollo Hospitals Enterprise Ltd",APOLLOHOSP,"Healthcare",54.26,HOLD,-1.32,19.5550,95,58.4601,100,NA,EXCLUDED,13.3828,75,-27.0155,10,-0.7204,EXCLUDED,0.9874,95,82.2535,85,140.5167,65,110.9250,75,0.5700,50,0.2040,20,-4.2500,20,-0.8400,30,12.2200,100,39.4000,30,1378.6500,0
2163,"Cholamandalam Investment & Finance Company Ltd",CHOLAFIN,"Finance",53.81,HOLD,27.53,16.4184,95,33.5316,100,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,57.6810,100,105.0195,10,NA,EXCLUDED,5279.9324,50,149.4661,60,1.3770,90,2.6280,100,-1.8400,20,-4.9400,20,-1.0000,30,42.0500,70,1974.9300,30
2290,"Bharat Petroleum Corporation Ltd",BPCL,"Refineries",53.38,HOLD,-24.09,41.6495,100,3.7752,50,-42.5817,EXCLUDED,23.7843,95,-2.4922,30,3.3415,45,2.9023,55,519.8731,50,166.6682,50,209.2414,50,0.0510,10,37.3100,100,3.1900,70,13.5600,100,41.9900,100,61.1800,100,424.6400,30
12002,"Indian Oil Corporation Ltd",IOC,"Refineries",52.97,HOLD,-34.09,48.6733,100,5.7514,60,-3.8140,EXCLUDED,15.3189,85,-6.9222,20,12.5898,85,4.5706,35,434.5599,50,290.4232,50,286.0817,50,0.0540,10,1707.2680,100,-0.1500,30,9.1700,100,44.1700,100,52.7400,100,710.3400,30
514,"Siemens Ltd",SIEMENS,"Capital Goods - Electrical Equipment",51.82,HOLD,-2.39,22.0654,100,41.9742,100,NA,EXCLUDED,17.2675,85,-24.1835,10,0.7379,45,-4.7692,100,221.2566,50,182.3694,50,164.6483,50,0.5890,50,0.2510,20,5.8300,100,11.1100,100,23.8400,100,78.6200,30,1014.5800,20
74646,"Hitachi Energy India Ltd",POWERINDIA,"Capital Goods - Electrical Equipment",51.72,HOLD,84.14,14.1836,80,-7.0945,EXCLUDED,-18.4847,EXCLUDED,14.2237,75,NA,EXCLUDED,9.3159,70,0.6808,95,363.3767,50,235.5926,50,326.5833,50,0.9610,65,NA,EXCLUDED,2.7500,70,6.6200,100,26.9300,100,58.1000,100,1182.7000,30
348,"Larsen & Toubro Ltd",LT,"Infrastructure Developers & Operators",51.49,HOLD,-13.44,12.4266,80,6.8752,60,10.1661,70,11.0721,65,-18.4429,10,7.8383,60,-0.9605,100,251.5396,50,193.0301,50,196.4286,50,0.4470,40,0.0690,10,5.6900,100,6.8700,100,21.0600,100,66.3900,70,621.6400,30
5455,"Power Grid Corporation of India Ltd",POWERGRID,"Power Generation & Distribution",49.78,REVIEW,-12.55,5.6400,60,4.9386,60,10.6170,70,19.8201,85,11.5512,70,-4.1469,EXCLUDED,3.1164,50,221.3306,50,195.5948,50,134.1414,70,-0.3480,10,-2.1430,10,3.1400,70,9.7500,100,30.2200,100,60.4200,100,558.3800,30
12001,"NTPC Ltd",NTPC,"Power Generation & Distribution",49.64,REVIEW,-8.87,27.2675,100,10.1744,70,6.2104,60,11.7797,65,0.7664,40,0.6500,45,3.8094,40,199.6600,50,229.3287,50,137.2772,65,-0.1300,10,-1.3430,10,2.3600,70,7.0200,100,30.6600,100,59.9500,100,724.6100,20
2966,"Samvardhana Motherson International Ltd",MOTHERSON,"Auto Ancillaries",49.45,REVIEW,-34.14,48.7486,100,-6.4794,EXCLUDED,-9.8392,EXCLUDED,22.4031,95,-14.9609,10,48.1593,100,4.2646,35,278.7263,50,140.3663,65,150.7635,60,0.2940,20,NA,EXCLUDED,21.5300,100,24.5700,100,36.7800,100,52.1800,100,71517.8200,30
24608,"Varun Beverages Ltd",VBL,"FMCG",48.90,REVIEW,-24.75,38.5919,100,26.1343,100,NA,EXCLUDED,21.0001,95,-6.2270,20,20.6253,95,1.5434,75,252.9812,50,456.9476,50,261.4846,50,-0.1200,10,-0.2200,10,2.3400,70,9.1300,100,37.1100,100,59.1800,100,1709.8000,10
6890,"DLF Ltd",DLF,"Realty",48.66,REVIEW,-31.14,7.4671,60,2.5796,50,NA,EXCLUDED,4.8402,35,-1.6257,30,-9.8174,EXCLUDED,0.5414,95,333.2950,50,258.1997,50,211.8187,50,-0.8720,10,8.9140,100,6.0800,100,14.2800,100,45.0000,100,73.0000,30,1080.5300,30
560,"Tata Motors Passenger Vehicles Ltd",TMPV,"Automobile",44.31,REVIEW,-37.2,47.5166,100,-18.7944,EXCLUDED,-34.3014,EXCLUDED,16.2544,85,-1.6589,30,0.6273,45,2.6958,55,1000.5308,50,235.4075,50,133.0423,70,-0.2970,10,NA,EXCLUDED,6.1000,100,13.7800,100,40.2000,100,75.6600,30,1627.0200,30
4325,"Sun Pharmaceutical Industries Ltd",SUNPHARMA,"Pharmaceuticals",44.23,REVIEW,2.75,21.5559,100,-0.4049,EXCLUDED,-15.6755,EXCLUDED,13.4852,75,-20.0912,10,-9.2980,EXCLUDED,1.0602,80,512.2097,50,207.4555,50,114.4326,75,0.3300,30,NA,EXCLUDED,1.6800,70,8.1000,100,26.0800,100,64.5600,100,-160.2000,30
12019,"Coal India Ltd",COALINDIA,"Mining & Mineral products",43.70,REVIEW,-17.65,40.8434,100,-1.7627,EXCLUDED,-31.2246,EXCLUDED,48.9855,100,-22.7608,10,4.3650,45,-0.1467,100,175.9247,50,262.0460,50,188.4001,50,-0.9060,10,NA,EXCLUDED,1.8700,70,8.0500,100,35.3500,100,56.5900,100,811.6200,30
20287,"Jindal Steel Ltd",JINDALSTEL,"Steel",42.64,REVIEW,2.1,23.3248,100,-16.4328,EXCLUDED,-42.2091,EXCLUDED,16.8697,85,-3.4708,30,-3.0802,EXCLUDED,0.7595,95,447.7448,50,163.0291,50,220.8850,50,0.0360,10,NA,EXCLUDED,8.0800,100,11.6800,100,23.8000,100,68.5500,70,1469.5800,30
68117,"Eternal Ltd",ETERNAL,"E-Commerce/App based Aggregator",42.06,REVIEW,32.48,72.7290,100,NA,EXCLUDED,NA,EXCLUDED,0.6228,35,NA,EXCLUDED,4.0445,45,-15.9341,100,NA,EXCLUDED,252.0568,50,NA,EXCLUDED,0.2820,20,NA,EXCLUDED,6.7200,100,15.5900,100,47.2600,100,72.3300,30,626.5900,30
345,"Trent Ltd",TRENT,"Retail",40.49,REVIEW,24.09,89.9766,100,NA,EXCLUDED,NA,EXCLUDED,8.1830,55,NA,EXCLUDED,-3.1624,EXCLUDED,2.4694,65,270.2692,50,327.2916,50,192.0149,50,0.2050,20,NA,EXCLUDED,3.2000,70,12.8900,100,51.2900,100,63.4300,100,2263.3000,20
554,"Tata Power Company Ltd",TATAPOWER,"Power Generation & Distribution",39.73,REVIEW,-10.54,22.9508,100,-2.1318,EXCLUDED,-31.2551,EXCLUDED,11.8251,65,-23.1368,10,-0.1007,EXCLUDED,4.3074,35,215.9218,50,194.0701,50,149.8951,60,-1.1930,10,NA,EXCLUDED,1.0300,70,5.5700,100,29.1300,100,54.9200,100,1863.1500,30
12854,"Indian Railway Finance Corporation Ltd",IRFC,"Finance",36.71,REVIEW,-24.4,22.7498,100,-100.0000,EXCLUDED,NA,EXCLUDED,10.5579,65,NA,EXCLUDED,-49.4521,EXCLUDED,NA,10,NA,EXCLUDED,633.8054,50,NA,EXCLUDED,-0.1240,10,NA,EXCLUDED,-1.8100,20,6.9600,100,63.8700,100,48.9700,70,1753.7600,30
