Label,Value,Decimals,UnitId,Description,Key
ShortTermDebtEquityRatio,0,-7,INR,Short Term Debt Equity Ratio,ShortTermDebtEquityRatio
PBIDTMEXOI,26.9622,-7,INR,PBIDTMEXOI,PBIDTMEXOI
PBIDTM,31.4499,-7,INR,PBIDTM,PBIDTM
PBDTM,31.1227,-7,INR,PBDTM,PBDTM
PBTM,29.1585,-7,INR,PBTM,PBTM
PATM,22.3674,-7,INR,PATM,PATM
PBIDTXOI,5.7929E+11,-7,INR,PBIDTXOI,PBIDTXOI
YOYQuarterlySalesGrowth,0,4,INR,YOY Quarterly Sales Growth,YOYQuarterlySalesGrowth
SalesGrowth,6.1742,-7,INR,Sales Growth,SalesGrowth
YOYQuarterlyProfitGrowth,0,4,INR,YOY Quarterly Profit Growth,YOYQuarterlyProfitGrowth
ProfitGrowth,10.3262,-7,INR,Profit Growth,ProfitGrowth
BVPSGrowth,4.8489,0,INRPerShare,Book value per share Growth,BVPSGrowth
SalesFixedAsset,7.2524,-7,INR,Sales Fixed Asset,SalesFixedAsset
CashFlowPerShare,112.7514,-7,INR,Cash Flow per Share,CashFlowPerShare
FreeCashFlowPerShare,-4.7072,-7,INR,Free Cash Flow Per Share,FreeCashFlowPerShare
CashProfitMargin,23.2865,-7,INR,Cash Profit Margin(%),CashProfitMargin
RevenueGrowth,7.09,-7,INR,Revenue Growth,RevenueGrowth
EBITGrowth,8.7104,-7,INR,EBIT Growth(%),EBITGrowth
EpsGrowth,11.2106,0,INRPerShare,EPS Growth(%),EpsGrowth
DebtorToSalesPct,24.157,-7,INR,Debtor to Sales(%),DebtorToSalesPct
GrossProfitMarginPct,31.1227,-7,INR,Gross Profit Margin(%),GrossProfitMarginPct
ReturnOnNetworthEquityPct,63.5532,-7,INR,Return on Networth/Equity(%),ReturnOnNetworthEquityPct
DebtorsToEquity,0.6864,-7,INR,Debtors to Equity,DebtorsToEquity
InterestCover,90.1152,-7,INR,Interest Cover,InterestCover
OperatingProfitMarginPct,93.536,-7,INR,Operating Profit Margin(%),OperatingProfitMarginPct
WorkingCapitalDay,105.8345,-7,INR,Working Capital Day,WorkingCapitalDay
DividendPerShare,123.9337,-7,INR,Dividend Per Share,DividendPerShare
DividendYieldPct,3.4384,-7,INR,Dividend Yield (%),DividendYieldPct
PayableDays,0,-7,INR,Payable Days,PayableDays
CashConversionCycle,83.3806,4,INR,Cash Conversion Cycle,CashConversionCycle
CashEarningsRetentionRatio,14.1802,-7,INR,Cash Earnings Retention Ratio,CashEarningsRetentionRatio
EarningsRetentionRatio,6.6442,-7,INR,Earnings Retention Ratio,EarningsRetentionRatio
WorkingCapitalSalesRatioPct,28.9957,-7,INR,Working Capital to Sales Ratio (%),WorkingCapitalSalesRatioPct
EbitdaMarginPct,31.4499,-7,INR,EBITDA Margin (%),EbitdaMarginPct
FixedCapitalSalesRatioPct,7.8309,-7,INR,Fixed Capital to Sales Ratio (%),FixedCapitalSalesRatioPct
CpGrowthPct,10.1821,-7,INR,CP Growth(%),CpGrowthPct
PBIDTMEXOIGrowthPct,-2.3039,-7,INR,PBIDT Excl OI Growth (%),PBIDTMEXOIGrowthPct
Fixed_Assets_TA,22.31,-7,INR,Fixed_Assets_TA,Fixed_Assets_TA
Net_Sales_Growth,6.1742,-7,INR,Net_Sales_Growth,Net_Sales_Growth
NetProfit_To_PBT,0.7671,-7,INR,NetProfit_To_PBT,NetProfit_To_PBT
NetProfit_To_Sales,22.3674,-7,INR,NetProfit_To_Sales,NetProfit_To_Sales
NetSales_To_TotalAssets,1.618,-7,INR,NetSales_To_TotalAssets,NetSales_To_TotalAssets
EBIT_Margin,28.2193,-7,INR,EBIT_Margin,EBIT_Margin
PAT_Growth,10.3262,-7,INR,PAT_Growth,PAT_Growth
InterestToDebt,0,4,INR,Interest to Debt,InterestToDebt
LT_Debt_Equity_Ratio,0,-7,INR,LT_Debt_Equity_Ratio,LT_Debt_Equity_Ratio
AdjustedEPS_TTM,132.83,4,INR,Adjusted EPS_TTM,AdjustedEPS_TTM
NetWorthShareholdersEquity,7.5617E+11,-7,INR,Net Worth (Shareholders’ Equity),NetWorthShareholdersEquity
ReturnNetWorthPct,63.5532,-7,INR,Return on Net Worth(%),ReturnNetWorthPct
EV_EBIT,20.5553,4,INR,EV_EBIT,EV_EBIT
EV_NetSales,6.0609,4,INR,EV_NetSales,EV_NetSales
MCapGrowthPct,-7.1867,-7,INR,MCap Growth %,MCapGrowthPct
Pre_Tax_Margin,29.1585,-7,INR,Pre_Tax_Margin,Pre_Tax_Margin
OperatingCashFlow3Y,1.16987E+12,-7,INR,Operating cash flow 3years,OperatingCashFlow3Y
FreeCashFlow,4.1641E+11,-7,INR,Free Cash Flow,FreeCashFlow
FCF_Yield,3.1913,-7,INR,FCF Yield,FCF_Yield
NetworthGrowthPct,4.8489,-7,INR,Networth Growth (%),NetworthGrowthPct
OtherIncomeNetworthPct,12.7511,-7,INR,OtherIncome to NetWorth (%),OtherIncomeNetworthPct
OwnersFundToTotalSourcePct,56.9457,-7,INR,OwnersFund to Total Source (%),OwnersFundToTotalSourcePct
SalesToCurrentAssets,2.0827,-7,INR,Sales to Current Assets,SalesToCurrentAssets
PBDTGrowthPct,0,-7,INR,PBDT Growth %,PBDTGrowthPct
PBITGrowthPct,0,-7,INR,PBIT Growth %,PBITGrowthPct
PBITToSales,1.57243E+11,-7,INR,PBIT to Sales,PBITToSales
PBTGrowthPct,0,-7,INR,PBT Growth %,PBTGrowthPct
PbtToPbit,0,-7,INR,PBT to PBIT,PbtToPbit
ReturnOnSales,1.57243E+11,-7,INR,Return On Sales,ReturnOnSales
PceRatio,31.9681,-7,INR,PCE Ratio,PceRatio
PfcfRatio,-765.7341,-7,INR,PFCF Ratio,PfcfRatio
ROA_After_Interest,37.8497,-7,INR,ROA_After_Interest,ROA_After_Interest
ROE_After_Interest,65.0575,-7,INR,ROE_After_Interest,ROE_After_Interest
ROE_After_Tax_Rate,65.0575,-7,INR,ROE_After_Tax_Rate,ROE_After_Tax_Rate
ROE_Before_Other_Income,52.0046,-7,INR,ROE Before Other Income,ROE_Before_Other_Income
TotalDebtToMarketCap,0,4,INR,Total Debt to Market Cap,TotalDebtToMarketCap
OpCost_Asset,1.2135,-7,INR,OpCost_Asset,OpCost_Asset
SalesGrowth3Y,12.8702,-7,INR,Sales Growth (3 Years),SalesGrowth3Y
ProfitGrowth3Y,22.8891,-7,INR,Profit Growth (3 Years),ProfitGrowth3Y
EpsGrowth3Y,24.2796,0,INRPerShare,EPS Growth (3 Years),EpsGrowth3Y
SalesGrowthRate,6.1742,-7,INR,Sales Growth (3 Years),SalesGrowthRate
SalesPrecedingYear,2994811000,-7,INR,Sales Preceding Year,SalesPrecedingYear
Interest_To_Assets,0,4,INR,Interest_To_Assets,Interest_To_Assets
InvestmentDepositsRatio,0,4,INR,Investment Deposits Ratio,InvestmentDepositsRatio
NetInterestMargin,0,4,INR,Net Interest Margin (NIM),NetInterestMargin
XbrlUrl,https://www.bseindia.com/XBRLFILES/IFIndasDuplicateUploadDocument/Integrated_Finance_Ind_As_532540_1142025008_IFIndAs.xml,0,,XbrlUrl,XbrlUrlXbrlurl
