Label,Value,Decimals,UnitId,Description,Key
CashPaymentsForFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,0,-7,INR,Cash payments for future contracts forward contracts option contracts and swap contracts,CashPaymentsForFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivitiesCashPaymentsForFutureContractsForwardContractsOptionContractsAndSwapContracts
CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,0,-7,INR,Cash receipts from future contracts forward contracts option contracts and swap contracts,CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivitiesCashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContracts
DividendsReceivedClassifiedAsInvestingActivities,17630000000,-7,INR,Dividends received,DividendsReceivedClassifiedAsInvestingActivitiesDividendsReceived
InterestReceivedClassifiedAsInvestingActivities,122920000000,-7,INR,Interest received,InterestReceivedClassifiedAsInvestingActivitiesInterestReceived
IncomeTaxesPaidRefundClassifiedAsInvestingActivities,0,-7,INR,Income taxes paid (refund),IncomeTaxesPaidRefundClassifiedAsInvestingActivitiesIncomeTaxesPaidRefund
OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,0,-7,INR,Other inflows (outflows) of cash,OtherInflowsOutflowsOfCashClassifiedAsInvestingActivitiesOtherInflowsOutflowsOfCash
CashFlowsFromUsedInInvestingActivities,-281060000000,-7,INR,Net cash flows from (used in) investing activities,CashFlowsFromUsedInInvestingActivitiesNetCashFlowsFromUsedInInvestingActivities
ProceedsFromChangesInOwnershipInterestsInSubsidiaries,0,-7,INR,Proceeds from changes in ownership interests in subsidiaries that do not result in loss of control,ProceedsFromChangesInOwnershipInterestsInSubsidiariesProceedsFromChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl
PaymentsFromChangesInOwnershipInterestsInSubsidiaries,0,-7,INR,Payments from changes in ownership interests in subsidiaries that do not result in loss of control,PaymentsFromChangesInOwnershipInterestsInSubsidiariesPaymentsFromChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl
ProceedsFromIssuingSharesClassifiedAsFinancingActivities,220000000,-7,INR,Proceeds from issuing shares,ProceedsFromIssuingSharesClassifiedAsFinancingActivitiesProceedsFromIssuingShares
ProceedsFromIssuingOtherEquityInstruments,0,-7,INR,Proceeds from issuing other equity instruments,ProceedsFromIssuingOtherEquityInstruments
PaymentsToAcquireOrRedeemEntitysShares,0,-7,INR,Payments to acquire or redeem entity`s shares,PaymentsToAcquireOrRedeemEntitysSharesPaymentsToAcquireOrRedeemEntitySShares
PaymentsOfOtherEquityInstruments,0,-7,INR,Payments of other equity instruments,PaymentsOfOtherEquityInstruments
ProceedsFromExerciseOfStockOptions,0,-7,INR,Proceeds from exercise of stock options,ProceedsFromExerciseOfStockOptions
ProceedsFromIssuingDebenturesNotesBondsEtc,0,-7,INR,Proceeds from issuing debentures notes bonds etc,ProceedsFromIssuingDebenturesNotesBondsEtc
ProceedsFromBorrowingsClassifiedAsFinancingActivities,40160000000,-7,INR,Proceeds from borrowings,ProceedsFromBorrowingsClassifiedAsFinancingActivitiesProceedsFromBorrowings
RepaymentsOfBorrowingsClassifiedAsFinancingActivities,206800000000,-7,INR,Repayments of borrowings,RepaymentsOfBorrowingsClassifiedAsFinancingActivitiesRepaymentsOfBorrowings
PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,930000000,-7,INR,Payments of lease liabilities,PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivitiesPaymentsOfLeaseLiabilities
DividendsPaidClassifiedAsFinancingActivities,67660000000,-7,INR,Dividends paid,DividendsPaidClassifiedAsFinancingActivitiesDividendsPaid
InterestPaidClassifiedAsFinancingActivities,145620000000,-7,INR,Interest paid,InterestPaidClassifiedAsFinancingActivitiesInterestPaid
IncomeTaxesPaidRefundClassifiedAsFinancingActivities,0,-7,INR,Income taxes paid (refund),IncomeTaxesPaidRefundClassifiedAsFinancingActivitiesIncomeTaxesPaidRefund
OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,0,-7,INR,Other inflows (outflows) of cash,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivitiesOtherInflowsOutflowsOfCash
CashFlowsFromUsedInFinancingActivities,-380630000000,-7,INR,Net cash flows from (used in) financing activities,CashFlowsFromUsedInFinancingActivitiesNetCashFlowsFromUsedInFinancingActivities
IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,132230000000,-7,INR,Net increase (decrease) in cash and cash equivalents before effect of exchange rate changes,IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChangesNetIncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges
EffectOfExchangeRateChangesOnCashAndCashEquivalents,0,-7,INR,Effect of exchange rate changes on cash and cash equivalents,EffectOfExchangeRateChangesOnCashAndCashEquivalents
IncreaseDecreaseInCashAndCashEquivalents,132230000000,-7,INR,Net increase (decrease) in cash and cash equivalents,IncreaseDecreaseInCashAndCashEquivalentsNetIncreaseDecreaseInCashAndCashEquivalents
CashAndCashEquivalentsCashFlowStatement,692480000000,-7,INR,General information ,CashAndCashEquivalentsCashFlowStatementGeneralInformation
CashAndCashEquivalentsCashFlowStatement,824710000000,-7,INR,Cash and cash equivalents cash flow statement at end of period,CashAndCashEquivalentsCashFlowStatementCashAndCashEquivalentsCashFlowStatementAtEndOfPeriod
XbrlUrl,https://www.bseindia.com/XBRLFILES/IFIndasDuplicateUploadDocument/Integrated_Finance_Ind_As_500325_2542025215155_IFIndAs.xml,0,,XbrlUrl,
