stock_id,stock_name,symbol,sector,overall_score,verdict,return_pct,Revenue Growth_raw,Revenue Growth_score,EBITDA Growth_raw,EBITDA Growth_score,Earnings (PBT-OI)_raw,Earnings (PBT-OI)_score,ROE_raw,ROE_score,OCF/EBITDA CAGR_raw,OCF/EBITDA CAGR_score,Gross Block_raw,Gross Block_score,Debt/EBITDA_raw,Debt/EBITDA_score,PE vs 5Y_raw,PE vs 5Y_score,PB vs 5Y_raw,PB vs 5Y_score,EV vs 5Y_raw,EV vs 5Y_score,Revenue Multiplier_raw,Revenue Multiplier_score,EBITDA Multiplier_raw,EBITDA Multiplier_score,20-DMA_raw,20-DMA_score,50-DMA_raw,50-DMA_score,200-DMA_raw,200-DMA_score,RSI_raw,RSI_score,VPT_raw,VPT_score
337,"Cummins India Ltd",CUMMINSIND,"Capital Goods-Non Electrical Equipment",71.16,BUY,214.41,6.4929,60,2.6121,50,-0.1836,EXCLUDED,22.5573,95,14.1269,80,12.6551,85,-0.8870,100,138.3575,65,NA,EXCLUDED,NA,EXCLUDED,4.2930,100,12.6280,100,11.2000,100,22.4500,100,52.2500,100,73.5800,30,729.5400,30
12068,"Power Finance Corporation Ltd",PFC,"Finance",70.97,BUY,240.98,19.4519,95,10.7170,70,10.7000,70,19.3921,85,NA,EXCLUDED,21.4286,95,-0.3143,100,116.3177,75,NA,EXCLUDED,NA,EXCLUDED,0.0130,10,22.8410,100,5.7800,100,10.0900,100,24.6100,100,61.2200,100,432.8100,30
28074,"Bajaj Auto Ltd",BAJAJ-AUTO,"Automobile",70.68,BUY,102.58,6.8215,60,3.4717,50,3.3810,50,26.7825,100,-1.8171,30,-3.6848,EXCLUDED,-3.8732,100,129.7250,70,NA,EXCLUDED,NA,EXCLUDED,1.8940,100,6.2150,100,-1.7100,20,1.9900,70,17.5600,100,46.4600,70,424.7500,30
18105,"LTIMindtree Ltd",LTM,"IT - Software",69.94,BUY,19.3,14.1399,80,9.9731,70,9.2043,70,39.6022,100,6.7507,60,106.4516,100,-0.6442,100,270.4547,50,NA,EXCLUDED,NA,EXCLUDED,9.3070,100,14.6840,100,1.5600,70,2.7100,70,27.2800,100,52.5400,100,990.2800,30
34,"Asian Paints Ltd",ASIANPAINT,"Paints/Varnish",68.79,BUY,-9.26,8.7475,70,12.9764,80,11.4613,70,29.0739,100,-1.6890,30,-3.4631,EXCLUDED,-0.2162,100,154.8351,60,NA,EXCLUDED,NA,EXCLUDED,4.3900,100,4.4120,100,-0.6800,30,-2.2300,20,9.3400,100,46.3600,70,292.7100,30
6068,"Oil & Natural Gas Corpn Ltd",ONGC,"Crude Oil & Natural Gas",68.75,BUY,97.59,14.7115,80,0.9847,40,-9.2753,EXCLUDED,11.7103,65,3.7826,50,5.8600,60,1.3956,80,138.6452,65,NA,EXCLUDED,NA,EXCLUDED,4.7980,100,128.4760,100,6.1600,100,13.8200,100,25.4600,100,60.3200,100,556.9900,80
255,"Hindustan Unilever Ltd",HINDUNILVR,"FMCG",68.57,BUY,-0.15,5.2693,60,12.9105,80,12.0230,80,87.4001,100,-0.6165,30,16.2036,90,-0.1273,100,136.6759,65,NA,EXCLUDED,NA,EXCLUDED,3.3640,100,0.9250,60,-0.3500,30,-2.1900,20,-0.1800,30,45.7100,70,202.9600,30
476,"Reliance Industries Ltd",RELIANCE,"Refineries",68.21,BUY,20.06,5.4683,60,16.9241,95,14.5843,80,11.7418,65,-2.5145,30,33.7080,100,0.8779,95,246.0541,50,NA,EXCLUDED,NA,EXCLUDED,9.1070,100,3.0670,100,6.9500,100,9.0700,100,14.8000,100,67.2200,70,553.4800,30
24608,"Varun Beverages Ltd",VBL,"FMCG",66.86,BUY,367.92,17.0969,95,21.0071,100,NA,EXCLUDED,20.4722,95,-4.7263,30,-1.0804,EXCLUDED,2.6469,55,145.9014,60,NA,EXCLUDED,NA,EXCLUDED,4.8590,100,5.5930,100,6.1300,100,11.9700,100,29.3000,100,68.7600,70,1038.0400,30
2966,"Samvardhana Motherson International Ltd",MOTHERSON,"Auto Ancillaries",66.62,BUY,-31.9,12.2157,80,11.6931,70,0.7135,40,30.7299,100,3.2838,50,12.6310,85,2.6515,55,217.6871,50,NA,EXCLUDED,NA,EXCLUDED,3.5660,100,6.7330,100,20.5300,100,32.6100,100,64.9400,100,53.1400,100,54706.8700,30
218,"Ambuja Cements Ltd",AMBUJACEM,"Cement",66.58,BUY,64.82,3.1366,50,8.8339,70,9.1296,70,11.2097,65,1.8551,40,-71.3468,EXCLUDED,-0.9155,100,116.9100,75,NA,EXCLUDED,NA,EXCLUDED,5.1240,100,-6.2280,10,2.9300,70,5.7900,100,17.6300,100,58.2900,100,343.5500,30
5455,"Power Grid Corporation of India Ltd",POWERGRID,"Power Generation & Distribution",66.13,BUY,96.02,15.9212,95,16.7782,95,13.0646,80,15.5041,85,-3.7273,30,4.8466,45,4.4651,35,96.2289,80,NA,EXCLUDED,NA,EXCLUDED,0.3850,30,0.0440,10,3.7400,70,9.2100,100,19.9200,100,59.1600,100,265.9900,30
17215,"Tech Mahindra Ltd",TECHM,"IT - Software",66.00,BUY,52.44,11.8770,70,4.7231,60,1.3317,40,22.9995,95,12.8929,80,25.6479,100,-0.3958,100,144.4891,65,NA,EXCLUDED,NA,EXCLUDED,2.2290,100,-4.3090,10,0.8900,30,1.4500,70,15.3900,100,51.5100,100,194.4700,30
21960,"Godrej Consumer Products Ltd",GODREJCP,"FMCG",65.88,BUY,43.72,4.5266,60,10.7232,70,10.1399,70,25.0277,100,-4.2161,30,6.4706,60,1.3477,80,117.5111,75,NA,EXCLUDED,NA,EXCLUDED,2.1900,100,-0.5090,10,-2.1400,20,-3.8900,20,-0.2100,30,40.5100,70,264.2100,30
5496,"Maruti Suzuki India Ltd",MARUTI,"Automobile",65.59,BUY,67.67,9.2319,70,5.5799,60,3.4671,50,17.2484,85,-10.7535,10,1.9887,45,-5.0719,100,148.8197,60,NA,EXCLUDED,NA,EXCLUDED,5.3310,100,312.6840,100,-2.2700,20,-4.2000,20,1.2100,70,41.7400,70,310.5200,30
2307,"Hindustan Zinc Ltd",HINDZINC,"Non Ferrous Metals",65.14,BUY,22.87,5.2735,60,4.2270,60,1.0401,40,21.7771,95,-0.9557,30,11.4427,80,-2.2230,100,185.4905,50,NA,EXCLUDED,NA,EXCLUDED,7.7000,100,10.5360,100,5.8000,100,12.0900,100,31.8500,100,68.0300,70,715.4400,30
5400,"Tata Consultancy Services Ltd",TCS,"IT - Software",64.10,HOLD,13.87,11.4704,70,8.9676,70,7.9732,60,36.6784,100,4.6134,60,70.2848,100,-0.4318,100,167.9950,50,NA,EXCLUDED,NA,EXCLUDED,1.6130,100,0.7850,60,0.2800,30,0.7100,30,14.3400,100,49.7300,70,93.9300,30
24769,"Muthoot Finance Ltd",MUTHOOTFIN,"Finance",62.76,HOLD,61.76,17.4338,95,31.0486,100,32.7497,100,21.1042,95,NA,EXCLUDED,21.2355,95,-0.1466,100,169.4150,50,NA,EXCLUDED,NA,EXCLUDED,-0.5590,10,7.6560,100,3.0300,70,6.0500,100,16.7100,100,62.0200,100,1585.5700,20
5656,"HCL Technologies Ltd",HCLTECH,"IT - Software",61.83,HOLD,63.18,17.0670,95,16.5983,95,13.0876,80,28.6841,100,-0.8126,30,63.7976,100,0.0531,95,167.9264,50,NA,EXCLUDED,NA,EXCLUDED,0.8770,60,0.4910,40,2.3500,70,3.0000,70,18.7500,100,55.9500,100,199.2600,30
31,"Ashok Leyland Ltd",ASHOKLEY,"Automobile",61.34,HOLD,61.98,10.8071,70,40.4049,100,NA,EXCLUDED,20.3130,95,NA,EXCLUDED,19.9552,90,6.6369,25,464.5555,50,NA,EXCLUDED,NA,EXCLUDED,10.6770,100,11.9980,100,2.6700,70,9.9700,100,42.5900,100,57.1200,100,718.9800,20
636,"Apollo Hospitals Enterprise Ltd",APOLLOHOSP,"Healthcare",61.18,HOLD,97.99,17.1228,95,15.3331,95,1.9970,40,7.6418,55,6.6664,60,49.1770,100,1.9874,75,148.2044,60,NA,EXCLUDED,NA,EXCLUDED,-1.0530,10,1.1800,70,3.3400,70,11.0600,100,39.1900,100,61.0500,100,815.0900,30
614,"Wipro Ltd",WIPRO,"IT - Software",58.92,HOLD,27.51,5.8677,60,4.2131,60,2.5427,50,19.9760,85,2.4616,50,26.3212,100,-0.8352,100,169.3128,50,NA,EXCLUDED,NA,EXCLUDED,2.6660,100,0.2860,20,2.0500,70,4.6900,70,26.4000,100,55.9500,100,1111.7900,20
3616,"Torrent Pharmaceuticals Ltd",TORNTPHARM,"Pharmaceuticals",57.54,HOLD,136.1,11.3192,70,14.6593,80,4.6836,60,28.1007,100,2.5159,50,-2.7749,EXCLUDED,2.6645,55,154.2452,60,NA,EXCLUDED,NA,EXCLUDED,0.8570,60,0.7010,50,-1.2900,20,-4.2300,20,-2.4900,20,43.2400,70,640.3500,30
2806,"Infosys Ltd",INFY,"IT - Software",56.75,HOLD,25.61,10.4044,70,8.8463,70,8.0563,70,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,0.0000,95,192.8558,50,NA,EXCLUDED,NA,EXCLUDED,2.3300,100,1.1960,70,4.2200,70,5.9400,100,23.8900,100,63.4500,100,93.9500,30
114,"Cipla Ltd",CIPLA,"Pharmaceuticals",55.47,HOLD,73.23,9.0753,70,6.9109,60,1.9952,40,11.0415,65,4.6632,60,0.7806,45,0.4195,95,133.6352,70,NA,EXCLUDED,NA,EXCLUDED,-0.2840,10,-0.4720,10,-0.3500,30,-0.2500,30,9.7700,100,48.2700,70,803.9100,30
252,"Hindalco Industries Ltd",HINDALCO,"Non Ferrous Metals",55.19,HOLD,76.53,5.0928,60,10.1170,70,16.8039,95,6.4580,45,-1.7680,30,3.8842,45,4.1233,35,213.1742,50,NA,EXCLUDED,NA,EXCLUDED,5.2120,100,-0.7310,10,14.4000,100,27.9600,100,62.5600,100,80.2200,20,709.8700,30
4764,"JSW Steel Ltd",JSWSTEEL,"Steel",55.15,HOLD,122.05,6.1622,60,4.3133,60,1.9657,40,14.2615,75,25.0591,100,-0.8923,EXCLUDED,5.0930,35,242.9687,50,NA,EXCLUDED,NA,EXCLUDED,2.9540,100,-19.4020,10,5.3300,100,9.0900,100,31.7900,100,60.9900,100,475.5200,30
514,"Siemens Ltd",SIEMENS,"Capital Goods - Electrical Equipment",52.93,HOLD,141.25,-1.3039,30,48.9626,100,NA,EXCLUDED,19.3172,85,-31.6639,10,-4.4299,EXCLUDED,-6.9732,100,272.3079,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,1.0620,65,3.5700,70,10.0800,100,30.3200,100,61.1100,100,677.5100,30
2290,"Bharat Petroleum Corporation Ltd",BPCL,"Refineries",51.94,HOLD,1.77,1.2316,40,-0.7928,EXCLUDED,-11.8718,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,0.0000,95,296.3717,50,NA,EXCLUDED,NA,EXCLUDED,32.5820,100,NA,EXCLUDED,7.0800,100,11.9700,100,17.1600,100,68.7000,70,353.1900,100
21997,"HDFC Life Insurance Company Ltd",HDFCLIFE,"Insurance",51.90,HOLD,-16.36,9.3697,70,11.1531,70,12.0423,80,28.4036,100,4.8825,60,-12.9730,EXCLUDED,-111.5302,100,164.2450,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-7.9230,10,2.8200,70,5.1300,100,15.7900,100,58.0800,100,465.9300,80
242,"ABB India Ltd",ABB,"Capital Goods - Electrical Equipment",46.98,REVIEW,222.01,-4.6174,30,-6.5828,EXCLUDED,-9.0709,EXCLUDED,10.0664,65,-0.0065,30,5.4892,60,-5.6191,100,190.0169,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,2.9500,70,10.3600,100,31.4700,100,60.6200,100,1316.9000,30
227,"Grasim Industries Ltd",GRASIM,"Textiles",46.71,REVIEW,75.69,-9.0061,20,-9.7207,EXCLUDED,-20.3940,EXCLUDED,9.8482,55,43.2735,100,-85.9583,EXCLUDED,1.1682,80,365.0608,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,7.7300,100,17.5300,100,48.8300,100,70.8600,30,440.9700,30
554,"Tata Power Company Ltd",TATAPOWER,"Power Generation & Distribution",46.26,REVIEW,222.28,-3.3413,30,-0.2693,EXCLUDED,NA,EXCLUDED,8.2903,55,2.4477,50,7.5861,60,5.4961,35,201.1301,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,13.6400,100,23.5700,100,56.4400,100,76.9700,30,1098.8600,100
4244,"Adani Enterprises Ltd",ADANIENT,"Trading",45.53,REVIEW,128.98,-3.8544,30,-20.9245,EXCLUDED,-9.5648,EXCLUDED,6.6115,45,3.3685,50,16.1419,90,4.5628,35,830.1655,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,19.5300,100,42.3100,100,120.4300,100,86.5700,20,1130.9100,30
566,"Tata Steel Ltd",TATASTEEL,"Steel",42.64,REVIEW,76.53,-1.0118,30,1.2758,40,-20.7405,EXCLUDED,15.1757,85,6.0416,60,8.1235,70,6.3015,25,807.6175,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,-40.8990,10,9.6900,100,16.1300,100,47.0900,100,67.9800,70,572.1100,30
66273,"Adani Energy Solutions Ltd",ADANIENSOL,"Power Generation & Distribution",41.52,REVIEW,-21.39,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,15.2522,85,NA,EXCLUDED,2.0973,45,5.6207,35,655.9109,50,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,NA,EXCLUDED,18.8100,100,42.0700,100,108.2600,100,82.1700,20,2654.8700,20
