stock_id,stock_name,symbol,sector,mcap_type,overall_score,verdict,financial_score,valuation_score,qm_score,technical_score,start_price,end_price,return_pct,outperformance_vs_avg
43958,"Suyog Telematics Ltd",SUYOG,"Telecom Equipment & Infra Services",Small Cap,64.93,HOLD,66.75,69.00,0.00,31.00,873.1,654.3,-25.06,-21.4
78696,"Bizotic Commercial Ltd",543926,"Retail",Small Cap,64.93,HOLD,84.50,50.00,0.00,77.00,292.1,1005,244.06,247.72
24608,"Varun Beverages Ltd",VBL,"FMCG",Large Cap,64.91,HOLD,87.25,50.00,0.00,65.00,516.55,455.75,-11.77,-8.11
946,"Integra Engineering India Ltd",505358,"Capital Goods-Non Electrical Equipment",Small Cap,64.90,HOLD,85.25,50.00,0.00,73.50,245.8,168.5,-31.45,-27.79
27874,"CRP Risk Management Ltd",540903,"Miscellaneous",Small Cap,64.90,HOLD,12.25,100.00,0.00,0.00,6.18,6.18,0,3.66
2551,"Kovai Medical Center & Hospital Ltd",KOVAI,"Healthcare",Small Cap,64.89,HOLD,84.75,50.00,0.00,75.50,6381.2,5183.7,-18.77,-15.11
7065,"Sharda Motor Industries Ltd",SHARDAMOTR,"Auto Ancillaries",Small Cap,64.85,HOLD,82.00,53.00,0.00,67.50,1057.4,958.35,-9.37,-5.71
2202,"I G Petrochemicals Ltd",IGPL,"Chemicals",Small Cap,64.82,HOLD,52.00,77.00,0.00,41.50,463.05,368.5,-20.42,-16.76
67698,"Amin Tannery Ltd",541771,"Leather",Small Cap,64.82,HOLD,63.75,75.00,0.00,4.00,1.99,1.62,-18.59,-14.93
366,"Makers Laboratories Ltd",506919,"Pharmaceuticals",Small Cap,64.80,HOLD,38.75,87.50,0.00,30.50,149,160.6,7.79,11.45
541,"Supreme Industries Ltd",SUPREMEIND,"Plastic products",Mid Cap,64.80,HOLD,64.75,62.00,0.00,83.00,4627.4,4052.15,-12.43,-8.77
65921,"Shyam Century Ferrous Ltd",SHYAMCENT,"Ferro Alloys",Small Cap,64.80,HOLD,25.25,100.00,0.00,8.00,7.3,5.14,-29.59,-25.93
1394,"Shreyans Industries Ltd",SHREYANIND,"Paper",Small Cap,64.76,HOLD,58.75,72.00,0.00,44.00,224.5,152.95,-31.87,-28.21
857,"TGV Sraac Ltd",SREERAYALK,"Chemicals",Small Cap,64.74,HOLD,80.25,50.00,0.00,93.00,133.55,87.24,-34.68,-31.02
578,"Eveready Industries India Ltd",EVEREADY,"Dry cells",Small Cap,64.73,HOLD,37.25,78.50,0.00,94.00,435.05,324.4,-25.43,-21.77
4252,"Sangal Papers Ltd",516096,"Paper",Small Cap,64.71,HOLD,68.75,68.50,0.00,23.00,191.2,190,-0.63,3.03
7254,"Tirupati Sarjan Ltd",531814,"Realty",Small Cap,64.71,HOLD,54.25,80.50,0.00,8.00,12.77,9.51,-25.53,-21.87
74698,"Adeshwar Meditex Ltd",543309,"Healthcare",Small Cap,64.66,HOLD,43.25,89.00,0.00,0.00,17.5,21,20,23.66
