Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
FOCMID.BSE_IDX,01/07/2025,09:00:00,24024.76,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:00:07,24104.18,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:00:15,24011.82,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:00:23,24021.56,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:00:31,24039.22,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:00:39,24040.99,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:00:47,24040.99,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:00:55,24025.43,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:03,24025.43,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:11,24048.24,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:19,24080.76,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:27,24065.17,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:35,24065.17,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:43,24065.17,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:51,24080.76,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:01:59,24074.74,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:02:07,24074.74,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:02:15,24068.88,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:02:23,24068.88,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:02:31,24064.06,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:02:39,24064.06,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:02:47,24058.59,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:02:55,24058.59,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:03,24058.43,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:11,24062.54,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:19,24064.99,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:27,24070.75,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:35,24070.75,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:43,24095.36,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:51,24057.33,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:03:59,24076.21,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:04:07,24080.25,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:04:15,24078.32,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:04:23,24078.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:04:31,24078.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:04:39,24082.52,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:04:47,24082.98,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:04:55,24084.37,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:03,24089.58,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:11,24076.7,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:19,24085.86,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:27,24085.4,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:35,24085.4,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:43,24086.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:51,24086.35,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:05:59,24079.68,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:06:07,24079.68,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:06:15,24062.4,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:06:23,24067.13,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:06:31,24064.12,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:06:39,24081.77,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:06:47,24041.72,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:06:55,24052.9,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:04,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:11,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:19,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:27,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:35,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:43,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:51,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:07:59,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:08:07,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:08:15,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:08:23,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:08:31,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:08:39,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:08:47,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:08:55,24057.48,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:09:03,24057.46,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:09:11,24057.46,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:09:20,24057.46,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:09:27,24057.46,0,0,0,0,0,0
FOCMID.BSE_IDX,01/07/2025,09:09:36,24057.46,0,0,0,0,0,0
