Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
SNSX60.BSE_IDX,01/07/2025,09:00:00,34372.38,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:00:07,34551.21,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:00:15,34556.96,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:00:23,34533.79,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:00:31,34548.3,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:00:39,34514.37,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:00:47,34488.26,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:00:55,34489.09,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:03,34486.85,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:11,34485.28,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:19,34499.55,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:27,34481.87,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:35,34473.89,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:43,34456.56,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:51,34440.6,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:01:59,34450.79,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:02:07,34456.7,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:02:15,34459.75,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:02:23,34459.75,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:02:31,34467.57,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:02:39,34467.43,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:02:47,34457.45,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:02:55,34457.73,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:03,34483.03,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:11,34478.04,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:19,34464.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:27,34459.67,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:35,34462.65,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:43,34450.97,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:51,34444.08,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:03:59,34418.95,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:04:07,34417.06,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:04:15,34411.03,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:04:23,34412.81,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:04:31,34410.75,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:04:39,34405.91,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:04:47,34397.08,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:04:55,34384.69,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:03,34384.36,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:11,34377.47,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:19,34393.59,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:27,34400.67,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:35,34405.78,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:43,34399.78,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:51,34402.5,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:05:59,34412.05,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:06:07,34413.54,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:06:15,34415.53,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:06:23,34423.75,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:06:31,34433.43,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:06:39,34429.2,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:06:47,34422.42,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:06:55,34420.49,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:04,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:11,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:19,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:27,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:35,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:43,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:51,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:07:59,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:08:07,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:08:15,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:08:23,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:08:31,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:08:39,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:08:47,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:08:55,34420.88,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:03,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:11,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:20,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:27,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:36,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:43,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:51,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:09:59,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:10:07,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:10:16,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:10:24,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:10:32,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:10:39,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:10:47,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:10:55,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:03,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:11,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:19,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:27,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:35,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:43,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:51,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:11:59,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:12:07,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:12:16,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:12:23,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:12:31,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:12:39,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:12:47,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:12:55,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:03,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:11,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:19,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:27,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:35,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:43,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:51,34421.1,0,0,0,0,0,0
SNSX60.BSE_IDX,01/07/2025,09:13:59,34421.1,0,0,0,0,0,0
