Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
BSEEVI.BSE_IDX,01/07/2025,09:00:07,969.39,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:00:15,962.49,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:00:23,962.53,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:00:31,964.93,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:00:39,965.7,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:00:47,964.48,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:00:55,967.11,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:03,967.41,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:11,967.4,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:19,966.93,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:27,966.68,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:35,966.63,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:43,966.63,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:51,966.63,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:01:59,966.56,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:02:07,966.56,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:02:15,966.46,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:02:23,966.18,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:02:31,966.2,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:02:39,966.55,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:02:47,967.69,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:02:55,968.39,0,0,0,0,0,0
BSEEVI.BSE_IDX,01/07/2025,09:03:03,969.07,0,0,0,0,0,0
