Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
BSEPBI.BSE_IDX,01/07/2025,09:00:00,20531.56,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:00:07,20581.93,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:00:15,20558.04,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:00:23,20652.1,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:00:31,20661.9,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:00:39,20663.41,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:00:47,20626.79,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:00:55,20626.79,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:03,20626.79,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:11,20626.79,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:19,20626.79,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:27,20613.16,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:35,20613.16,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:43,20613.16,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:51,20613.16,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:01:59,20642.85,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:02:07,20641.5,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:02:15,20641.5,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:02:23,20641.5,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:02:31,20655.13,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:02:39,20655.13,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:02:47,20655.13,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:02:55,20655.06,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:03,20655.06,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:11,20654.45,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:19,20656.63,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:27,20656.69,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:35,20659.58,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:43,20631.1,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:51,20639.89,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:03:59,20594.72,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:04:07,20590.1,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:04:15,20581.33,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:04:23,20581.47,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:04:31,20579.13,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:04:39,20580.61,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:04:47,20564.87,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:04:55,20555.91,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:03,20554.8,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:11,20553.13,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:19,20558.6,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:27,20557.04,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:35,20567.26,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:43,20563.05,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:51,20570.81,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:05:59,20571.85,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:06:07,20571.85,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:06:15,20567.45,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:06:23,20572.88,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:06:31,20569.9,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:06:39,20557.69,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:06:47,20550.98,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:06:55,20552.68,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:04,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:11,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:19,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:27,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:35,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:43,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:51,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:07:59,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:08:07,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:08:15,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:08:23,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:08:31,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:08:39,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:08:47,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:08:55,20542.4,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:03,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:11,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:20,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:27,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:36,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:43,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:51,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:09:59,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:10:07,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:10:16,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:10:24,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:10:32,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:10:39,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:10:47,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:10:55,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:03,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:11,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:19,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:27,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:35,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:43,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:51,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:11:59,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:12:07,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:12:16,20542.46,0,0,0,0,0,0
BSEPBI.BSE_IDX,01/07/2025,09:12:23,20542.46,0,0,0,0,0,0
